SL,Age,gender,PS/SD,Crime_Location,Crime_date,Crime_time,Allegation,Temperature,Rain,GDP per capita (USD),GNI per capita (USD)
745,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
746,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
747,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
748,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
749,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
750,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
751,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
752,44,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
753,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
754,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
755,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
756,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
757,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
758,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
759,26,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
760,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
761,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
762,65,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
763,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
764,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
765,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
766,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
767,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
768,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
769,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
770,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
771,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
772,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
773,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
774,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
775,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
776,39,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
777,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
778,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
779,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
780,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
781,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
782,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
783,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
784,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
785,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
786,46,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
787,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
788,28,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
789,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
790,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
791,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
792,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
793,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
794,35,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
795,32,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
796,48,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
797,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
798,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
799,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
800,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
801,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
802,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
803,40,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
804,38,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
805,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
806,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
807,60,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
808,45,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
809,44,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
810,50,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
811,47,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
812,55,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
813,42,male,sonargaon,sonargaon ,8/23/2024,8:10:00 AM,mob attack ,26,1,"2,675","2,784"
814,32,male,vatipara,morgapara,12/18/2019,12:30:00 AM,unethical gathering ,18,0,"2,122.04",2160
815,50,male,vatipara,morgapara,12/18/2019,12:30:00 AM,unethical gathering ,18,0,"2,122.04",2160
816,40,female,vatipara,morgapara,12/18/2019,12:30:00 AM,unethical gathering ,18,0,"2,122.04",2160
817,65,male,vatipara,morgapara,12/18/2019,12:30:00 AM,unethical gathering ,18,0,"2,122.04",2160
818,34,male,vatipara,morgapara,12/18/2019,12:30:00 AM,unethical gathering ,18,0,"2,122.04",2160
819,48,male,vatipara,morgapara,12/18/2019,12:30:00 AM,unethical gathering ,18,0,"2,122.04",2160
820,33,male,vatipara,morgapara,12/18/2019,12:30:00 AM,unethical gathering ,18,0,"2,122.04",2160
821,32,male,vatipara,morgapara,12/18/2019,12:30:00 AM,attack,18,0,"2,122.04",2160
822,50,male,vatipara,morgapara,12/18/2019,12:30:00 AM,attack,18,0,"2,122.04",2160
823,40,female,vatipara,morgapara,12/18/2019,12:30:00 AM,attack,18,0,"2,122.04",2160
824,65,male,vatipara,morgapara,12/18/2019,12:30:00 AM,attack,18,0,"2,122.04",2160
825,34,male,vatipara,morgapara,12/18/2019,12:30:00 AM,attack,18,0,"2,122.04",2160
826,48,male,vatipara,morgapara,12/18/2019,12:30:00 AM,attack,18,0,"2,122.04",2160
827,33,male,vatipara,morgapara,12/18/2019,12:30:00 AM,attack,18,0,"2,122.04",2160
828,32,male,vatipara,morgapara,12/18/2019,12:30:00 AM,death threat,18,0,"2,122.04",2160
829,50,male,vatipara,morgapara,12/18/2019,12:30:00 AM,death threat,18,0,"2,122.04",2160
830,40,female,vatipara,morgapara,12/18/2019,12:30:00 AM,death threat,18,0,"2,122.04",2160
831,65,male,vatipara,morgapara,12/18/2019,12:30:00 AM,death threat,18,0,"2,122.04",2160
832,34,male,vatipara,morgapara,12/18/2019,12:30:00 AM,death threat,18,0,"2,122.04",2160
833,48,male,vatipara,morgapara,12/18/2019,12:30:00 AM,death threat,18,0,"2,122.04",2160
834,33,male,vatipara,morgapara,12/18/2019,12:30:00 AM,death threat,18,0,"2,122.04",2160
835,32,male,vatipara,morgapara,12/18/2019,12:30:00 AM,loss of value ,18,0,"2,122.04",2160
836,50,male,vatipara,morgapara,12/18/2019,12:30:00 AM,loss of value ,18,0,"2,122.04",2160
837,40,female,vatipara,morgapara,12/18/2019,12:30:00 AM,loss of value ,18,0,"2,122.04",2160
838,65,male,vatipara,morgapara,12/18/2019,12:30:00 AM,loss of value ,18,0,"2,122.04",2160
839,34,male,vatipara,morgapara,12/18/2019,12:30:00 AM,loss of value ,18,0,"2,122.04",2160
840,48,male,vatipara,morgapara,12/18/2019,12:30:00 AM,loss of value ,18,0,"2,122.04",2160
841,33,male,vatipara,morgapara,12/18/2019,12:30:00 AM,loss of value ,18,0,"2,122.04",2160
842,32,male,vatipara,morgapara,12/18/2019,12:30:00 AM,theft ,18,0,"2,122.04",2160
843,50,male,vatipara,morgapara,12/18/2019,12:30:00 AM,theft ,18,0,"2,122.04",2160
844,40,female,vatipara,morgapara,12/18/2019,12:30:00 AM,theft ,18,0,"2,122.04",2160
845,65,male,vatipara,morgapara,12/18/2019,12:30:00 AM,theft ,18,0,"2,122.04",2160
846,34,male,vatipara,morgapara,12/18/2019,12:30:00 AM,theft ,18,0,"2,122.04",2160
847,48,male,vatipara,morgapara,12/18/2019,12:30:00 AM,theft ,18,0,"2,122.04",2160
848,33,male,vatipara,morgapara,12/18/2019,12:30:00 AM,theft ,18,0,"2,122.04",2160
849,32,male,vatipara,morgapara,12/18/2019,12:30:00 AM,half murder ,18,0,"2,122.04",2160
850,50,male,vatipara,morgapara,12/18/2019,12:30:00 AM,half murder ,18,0,"2,122.04",2160
851,40,female,vatipara,morgapara,12/18/2019,12:30:00 AM,half murder ,18,0,"2,122.04",2160
852,65,male,vatipara,morgapara,12/18/2019,12:30:00 AM,half murder ,18,0,"2,122.04",2160
853,34,male,vatipara,morgapara,12/18/2019,12:30:00 AM,half murder ,18,0,"2,122.04",2160
854,48,male,vatipara,morgapara,12/18/2019,12:30:00 AM,half murder ,18,0,"2,122.04",2160
855,33,male,vatipara,morgapara,12/18/2019,12:30:00 AM,half murder ,18,0,"2,122.04",2160
856,19,male,sadipur,highway police,10/30/2024,4:30:00 PM,drugs,31,1,"2,675","2,784"
857,72,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
858,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
859,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
860,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
861,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
862,30,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
863,39,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
864,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
865,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
866,38,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
867,31,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
868,29,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
869,48,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
870,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
871,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
872,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Cocktail explosion,29,1,"2,122.04",2160
873,72,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
874,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
875,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
876,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
877,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
878,30,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
879,39,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
880,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
881,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
882,38,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
883,31,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
884,29,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
885,48,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
886,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
887,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
888,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,Illegal gatheringing,29,1,"2,122.04",2160
889,72,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
890,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
891,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
892,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
893,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
894,30,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
895,39,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
896,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
897,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
898,38,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
899,31,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
900,29,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
901,48,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
902,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
903,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
904,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,illegal arms,29,1,"2,122.04",2160
905,72,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
906,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
907,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
908,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
909,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
910,30,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
911,39,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
912,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
913,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
914,38,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
915,31,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
916,29,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
917,48,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
918,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
919,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
920,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,murder ,29,1,"2,122.04",2160
921,72,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
922,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
923,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
924,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
925,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
926,30,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
927,39,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
928,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
929,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
930,38,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
931,31,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
932,29,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
933,48,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
934,55,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
935,50,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
936,35,male,narayangonj sadar,narayangonj sadar,8/17/2019,6:30:00 PM,delivering explosives,29,1,"2,122.04",2160
937,77,female,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
938,73,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
939,72,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
940,52,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
941,63,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
942,33,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
943,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
944,54,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
945,72,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
946,60,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
947,64,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
948,47,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
949,52,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
950,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
951,47,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
952,44,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
953,55,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
954,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
955,48,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
956,46,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
957,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
958,60,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
959,38,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
960,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
961,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
962,55,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
963,52,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
964,55,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
965,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
966,38,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
967,32,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
968,55,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
969,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
970,60,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
971,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
972,40,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
973,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
974,38,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
975,55,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
976,65,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
977,50,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
978,46,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
979,65,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
980,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
981,37,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
982,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
983,35,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
984,38,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
985,42,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
986,45,male,matuail,matuail,8/19/2024,3:30:00 PM,illegal arms,29,1,"2,675","2,784"
